"","SYMBOL","GO","EVIDENCE","ONTOLOGY"
"4411","LOC105378127",NA,NA,NA
"4412","LOC100422104",NA,NA,NA
"4413","KIAA0556","GO:0005615","IDA","CC"
"4414","KIAA0556","GO:0005634","IDA","CC"
"4415","KIAA0556","GO:0005654","IDA","CC"
"4416","KIAA0556","GO:0005886","IDA","CC"
"4417","ABCA17P",NA,NA,NA
"4418","PODXL","GO:0001726","IDA","CC"
"4419","PODXL","GO:0005515","IPI","MF"
"4420","PODXL","GO:0005615","IDA","CC"
"4421","PODXL","GO:0005737","IDA","CC"
"4422","PODXL","GO:0005886","IDA","CC"
"4423","PODXL","GO:0005887","TAS","CC"
"4424","PODXL","GO:0007155","IEA","BP"
"4425","PODXL","GO:0007162","ISS","BP"
"4426","PODXL","GO:0016324","ISS","CC"
"4427","PODXL","GO:0016477","ISS","BP"
"4428","PODXL","GO:0022408","ISS","BP"
"4429","PODXL","GO:0030027","IDA","CC"
"4430","PODXL","GO:0030175","IDA","CC"
"4431","PODXL","GO:0030335","IDA","BP"
"4432","PODXL","GO:0031528","ISS","CC"
"4433","PODXL","GO:0032534","ISS","BP"
"4434","PODXL","GO:0033634","IDA","BP"
"4435","PODXL","GO:0036057","ISS","CC"
"4436","PODXL","GO:0044297","IEA","CC"
"4437","PODXL","GO:0045121","IEA","CC"
"4438","PODXL","GO:0050900","IEA","BP"
"4439","PODXL","GO:0070062","IDA","CC"
"4440","PODXL","GO:0072015","ISS","BP"
"4441","PODXL","GO:0072175","ISS","BP"
"4442","LOC105376523",NA,NA,NA
"4443","UBQLN2","GO:0005515","IPI","MF"
"4444","UBQLN2","GO:0005634","IEA","CC"
"4445","UBQLN2","GO:0005737","IDA","CC"
"4446","UBQLN2","GO:0005886","IDA","CC"
"4447","LOC105373707",NA,NA,NA
"4448","LOC100418591",NA,NA,NA
"4449","ATP5F1","GO:0000276","IBA","CC"
"4450","ATP5F1","GO:0005515","IPI","MF"
"4451","ATP5F1","GO:0005634","IDA","CC"
"4452","ATP5F1","GO:0005654","IDA","CC"
"4453","ATP5F1","GO:0005739","IDA","CC"
"4454","ATP5F1","GO:0005743","TAS","CC"
"4455","ATP5F1","GO:0005753","IDA","CC"
"4456","ATP5F1","GO:0005759","NAS","CC"
"4457","ATP5F1","GO:0015986","IBA","BP"
"4458","ATP5F1","GO:0016020","IDA","CC"
"4459","ATP5F1","GO:0016887","IDA","MF"
"4460","ATP5F1","GO:0021762","IEP","BP"
"4461","ATP5F1","GO:0022857","IC","MF"
"4462","ATP5F1","GO:0022904","TAS","BP"
"4463","ATP5F1","GO:0042776","IC","BP"
"4464","ATP5F1","GO:0042776","TAS","BP"
"4465","ATP5F1","GO:0044237","TAS","BP"
"4466","ATP5F1","GO:0044281","TAS","BP"
"4467","ATP5F1","GO:0046933","IBA","MF"
"4468","ATP5F1","GO:0070062","IDA","CC"
"4469","BTF3L4P2",NA,NA,NA
"4470","TAMM41","GO:0004605","ISS","MF"
"4471","TAMM41","GO:0016024","IEA","BP"
"4472","TAMM41","GO:0031314","ISS","CC"
"4473","TAMM41","GO:0032049","ISS","BP"
"4474","LOC105374728",NA,NA,NA
"4475","SPATC1L","GO:0003674","ND","MF"
"4476","SPATC1L","GO:0005515","IPI","MF"
"4477","SPATC1L","GO:0005575","ND","CC"
"4478","SPATC1L","GO:0008150","ND","BP"
"4479","CLASP1","GO:0000086","TAS","BP"
"4480","CLASP1","GO:0000226","IGI","BP"
"4481","CLASP1","GO:0000278","TAS","BP"
"4482","CLASP1","GO:0000776","IDA","CC"
"4483","CLASP1","GO:0000777","IEA","CC"
"4484","CLASP1","GO:0001578","IMP","BP"
"4485","CLASP1","GO:0005515","IPI","MF"
"4486","CLASP1","GO:0005794","IDA","CC"
"4487","CLASP1","GO:0005813","IDA","CC"
"4488","CLASP1","GO:0005828","TAS","CC"
"4489","CLASP1","GO:0005829","TAS","CC"
"4490","CLASP1","GO:0005876","IDA","CC"
"4491","CLASP1","GO:0005881","IDA","CC"
"4492","CLASP1","GO:0005938","IDA","CC"
"4493","CLASP1","GO:0006996","TAS","BP"
"4494","CLASP1","GO:0007020","IMP","BP"
"4495","CLASP1","GO:0007026","IGI","BP"
"4496","CLASP1","GO:0007026","IMP","BP"
"4497","CLASP1","GO:0007163","NAS","BP"
"4498","CLASP1","GO:0007411","TAS","BP"
"4499","CLASP1","GO:0008017","IDA","MF"
"4500","CLASP1","GO:0008017","IMP","MF"
"4501","CLASP1","GO:0010458","IMP","BP"
"4502","CLASP1","GO:0016020","IDA","CC"
"4503","CLASP1","GO:0030981","IDA","CC"
"4504","CLASP1","GO:0031023","IMP","BP"
"4505","CLASP1","GO:0031111","IMP","BP"
"4506","CLASP1","GO:0031592","IDA","CC"
"4507","CLASP1","GO:0034453","IMP","BP"
"4508","CLASP1","GO:0043515","IMP","MF"
"4509","CLASP1","GO:0051010","IDA","MF"
"4510","CLASP1","GO:0051294","IDA","BP"
"4511","CLASP1","GO:0051294","IGI","BP"
"4512","CLASP1","GO:0051294","IMP","BP"
"4513","CLASP1","GO:0051301","IDA","BP"
"4514","CLASP1","GO:0070062","IDA","CC"
"4515","EIM",NA,NA,NA
"4516","CDC26","GO:0000278","TAS","BP"
"4517","CDC26","GO:0005515","IPI","MF"
"4518","CDC26","GO:0005654","TAS","CC"
"4519","CDC26","GO:0005680","IDA","CC"
"4520","CDC26","GO:0005829","TAS","CC"
"4521","CDC26","GO:0007067","IEA","BP"
"4522","CDC26","GO:0007094","TAS","BP"
"4523","CDC26","GO:0031145","TAS","BP"
"4524","CDC26","GO:0051301","IEA","BP"
"4525","CDC26","GO:0051436","TAS","BP"
"4526","CDC26","GO:0051437","TAS","BP"
"4527","CDC26","GO:0051439","TAS","BP"
"4528","CDC26","GO:0070979","IDA","BP"
"4529","EEF1GP2",NA,NA,NA
"4530","EIF5AP4",NA,NA,NA
"4531","LOC648149",NA,NA,NA
"4532","LOC105370274",NA,NA,NA
"4533","NEK9","GO:0000278","TAS","BP"
"4534","NEK9","GO:0004674","EXP","MF"
"4535","NEK9","GO:0004674","TAS","MF"
"4536","NEK9","GO:0005515","IPI","MF"
"4537","NEK9","GO:0005524","IEA","MF"
"4538","NEK9","GO:0005634","IEA","CC"
"4539","NEK9","GO:0005829","TAS","CC"
"4540","NEK9","GO:0006468","IBA","BP"
"4541","NEK9","GO:0007067","IEA","BP"
"4542","NEK9","GO:0007077","TAS","BP"
"4543","NEK9","GO:0019901","IPI","MF"
"4544","NEK9","GO:0046872","IEA","MF"
"4545","NEK9","GO:0051301","IEA","BP"
"4546","ARID3B","GO:0000978","IEA","MF"
"4547","ARID3B","GO:0000980","IEA","MF"
"4548","ARID3B","GO:0001077","IEA","MF"
"4549","ARID3B","GO:0001205","IEA","MF"
"4550","ARID3B","GO:0003677","NAS","MF"
"4551","ARID3B","GO:0005634","NAS","CC"
"4552","ARID3B","GO:0005654","IDA","CC"
"4553","ARID3B","GO:0006351","IEA","BP"
"4554","ARID3B","GO:0008150","ND","BP"
"4555","ARID3B","GO:0045944","IEA","BP"
"4556","TMEM86A","GO:0016021","IEA","CC"
"4557","LOC105370866",NA,NA,NA
"4558","LOC101927042",NA,NA,NA
"4559","MSK38",NA,NA,NA
"4560","OR7D2","GO:0004930","IEA","MF"
"4561","OR7D2","GO:0004984","IBA","MF"
"4562","OR7D2","GO:0005886","TAS","CC"
"4563","OR7D2","GO:0006355","IDA","BP"
"4564","OR7D2","GO:0007186","IBA","BP"
"4565","OR7D2","GO:0016021","IBA","CC"
"4566","OR7D2","GO:0050911","IBA","BP"
"4567","LOC101927998",NA,NA,NA
"4568","LOC647077",NA,NA,NA
"4569","SPATA31C1","GO:0007283","IEA","BP"
"4570","SPATA31C1","GO:0016021","IEA","CC"
"4571","SPATA31C1","GO:0030154","IEA","BP"
"4572","RNA5SP252",NA,NA,NA
"4573","LOC105372157",NA,NA,NA
"4574","TARDBPP1",NA,NA,NA
"4575","CTD-2201E9.1",NA,NA,NA
"4576","SOX17","GO:0000122","IEA","BP"
"4577","SOX17","GO:0001525","ISS","BP"
"4578","SOX17","GO:0001570","ISS","BP"
"4579","SOX17","GO:0001706","IDA","BP"
"4580","SOX17","GO:0001828","IEA","BP"
"4581","SOX17","GO:0001947","ISS","BP"
"4582","SOX17","GO:0003142","ISS","BP"
"4583","SOX17","GO:0003143","ISS","BP"
"4584","SOX17","GO:0003151","ISS","BP"
"4585","SOX17","GO:0003308","IEA","BP"
"4586","SOX17","GO:0003705","ISS","MF"
"4587","SOX17","GO:0003713","IEA","MF"
"4588","SOX17","GO:0005515","IPI","MF"
"4589","SOX17","GO:0005634","IDA","CC"
"4590","SOX17","GO:0005667","IDA","CC"
"4591","SOX17","GO:0006355","ISS","BP"
"4592","SOX17","GO:0007283","IEA","BP"
"4593","SOX17","GO:0007493","IEA","BP"
"4594","SOX17","GO:0008013","IPI","MF"
"4595","SOX17","GO:0008134","IPI","MF"
"4596","SOX17","GO:0021903","IEA","BP"
"4597","SOX17","GO:0023019","IEA","BP"
"4598","SOX17","GO:0030308","IMP","BP"
"4599","SOX17","GO:0031648","IMP","BP"
"4600","SOX17","GO:0035050","ISS","BP"
"4601","SOX17","GO:0042074","IEA","BP"
"4602","SOX17","GO:0042662","IEA","BP"
"4603","SOX17","GO:0042789","IDA","BP"
"4604","SOX17","GO:0043565","IEA","MF"
"4605","SOX17","GO:0044212","ISS","MF"
"4606","SOX17","GO:0044798","IEA","CC"
"4607","SOX17","GO:0045597","IEA","BP"
"4608","SOX17","GO:0045732","IEA","BP"
"4609","SOX17","GO:0045893","ISS","BP"
"4610","SOX17","GO:0045944","IDA","BP"
"4611","SOX17","GO:0045995","ISS","BP"
"4612","SOX17","GO:0046982","IEA","MF"
"4613","SOX17","GO:0048617","ISS","BP"
"4614","SOX17","GO:0048643","IEA","BP"
"4615","SOX17","GO:0048866","IEA","BP"
"4616","SOX17","GO:0050821","IMP","BP"
"4617","SOX17","GO:0060070","IEA","BP"
"4618","SOX17","GO:0060214","ISS","BP"
"4619","SOX17","GO:0060807","ISS","BP"
"4620","SOX17","GO:0060913","IMP","BP"
"4621","SOX17","GO:0060914","TAS","BP"
"4622","SOX17","GO:0060956","ISS","BP"
"4623","SOX17","GO:0061009","IEA","BP"
"4624","SOX17","GO:0061010","IEA","BP"
"4625","SOX17","GO:0061031","ISS","BP"
"4626","SOX17","GO:0072001","IMP","BP"
"4627","SOX17","GO:0072091","IEA","BP"
"4628","SOX17","GO:0090090","IMP","BP"
"4629","SOX17","GO:2000035","IEA","BP"
"4630","SOX17","GO:2000043","IEA","BP"
"4631","TPTE2P3",NA,NA,NA
"4632","WDR75","GO:0005654","IDA","CC"
"4633","WDR75","GO:0005730","IEA","CC"
"4634","WDR75","GO:0044822","IDA","MF"
"4635","MYL4","GO:0002026","IMP","BP"
"4636","MYL4","GO:0003785","IDA","MF"
"4637","MYL4","GO:0005509","IEA","MF"
"4638","MYL4","GO:0005829","TAS","CC"
"4639","MYL4","GO:0016459","IEA","CC"
"4640","MYL4","GO:0030049","TAS","BP"
"4641","MYL4","GO:0031672","IMP","CC"
"4642","MYL4","GO:0032038","NAS","MF"
"4643","MYL4","GO:0032781","IMP","BP"
"4644","MYL4","GO:0051015","IMP","MF"
"4645","MYL4","GO:0060048","IMP","BP"
"4646","DRG1","GO:0005515","IPI","MF"
"4647","DRG1","GO:0005525","IEA","MF"
"4648","DRG1","GO:0005737","IEA","CC"
"4649","DRG1","GO:0005844","IDA","CC"
"4650","DRG1","GO:0006351","TAS","BP"
"4651","DRG1","GO:0007275","TAS","BP"
"4652","DRG1","GO:0008134","TAS","MF"
"4653","DRG1","GO:0016020","IDA","CC"
"4654","DRG1","GO:0042802","IPI","MF"
"4655","ISOC1","GO:0003674","ND","MF"
"4656","ISOC1","GO:0003824","IEA","MF"
"4657","ISOC1","GO:0005515","IPI","MF"
"4658","ISOC1","GO:0005777","ISS","CC"
"4659","ISOC1","GO:0008150","ND","BP"
"4660","ISOC1","GO:0008152","IEA","BP"
"4661","ISOC1","GO:0070062","IDA","CC"
"4662","MIR7158",NA,NA,NA
"4663","ADARB2-AS1",NA,NA,NA
"4664","LINC01586",NA,NA,NA
"4665","IGHV3OR16-9",NA,NA,NA
"4666","UBA52P6",NA,NA,NA
"4667","LOC105379682",NA,NA,NA
"4668","LOC102724258",NA,NA,NA
"4669","ELK1P1",NA,NA,NA
"4670","AVP","GO:0002125","IEA","BP"
"4671","AVP","GO:0003084","IEA","BP"
"4672","AVP","GO:0003091","TAS","BP"
"4673","AVP","GO:0004672","IDA","MF"
"4674","AVP","GO:0004871","IDA","MF"
"4675","AVP","GO:0005102","TAS","MF"
"4676","AVP","GO:0005184","TAS","MF"
"4677","AVP","GO:0005185","IEA","MF"
"4678","AVP","GO:0005576","TAS","CC"
"4679","AVP","GO:0005615","IEA","CC"
"4680","AVP","GO:0005829","TAS","CC"
"4681","AVP","GO:0006091","TAS","BP"
"4682","AVP","GO:0006468","IDA","BP"
"4683","AVP","GO:0006833","TAS","BP"
"4684","AVP","GO:0007165","IDA","BP"
"4685","AVP","GO:0007204","IEA","BP"
"4686","AVP","GO:0007267","TAS","BP"
"4687","AVP","GO:0007621","IEA","BP"
"4688","AVP","GO:0007623","TAS","BP"
"4689","AVP","GO:0007625","IEA","BP"
"4690","AVP","GO:0007626","IEA","BP"
"4691","AVP","GO:0008284","IEA","BP"
"4692","AVP","GO:0010628","IDA","BP"
"4693","AVP","GO:0014049","IEA","BP"
"4694","AVP","GO:0030141","IEA","CC"
"4695","AVP","GO:0030307","IEA","BP"
"4696","AVP","GO:0030425","IEA","CC"
"4697","AVP","GO:0030819","IEA","BP"
"4698","AVP","GO:0031394","IEA","BP"
"4699","AVP","GO:0031894","IPI","MF"
"4700","AVP","GO:0031895","IEA","MF"
"4701","AVP","GO:0032849","IEA","BP"
"4702","AVP","GO:0033138","IDA","BP"
"4703","AVP","GO:0033574","IEA","BP"
"4704","AVP","GO:0035094","IEA","BP"
"4705","AVP","GO:0035176","IEA","BP"
"4706","AVP","GO:0035813","IEA","BP"
"4707","AVP","GO:0042310","IEA","BP"
"4708","AVP","GO:0042538","IEA","BP"
"4709","AVP","GO:0042711","IEA","BP"
"4710","AVP","GO:0043027","IDA","MF"
"4711","AVP","GO:0043066","IDA","BP"
"4712","AVP","GO:0043084","IEA","BP"
"4713","AVP","GO:0043154","IDA","BP"
"4714","AVP","GO:0043252","TAS","BP"
"4715","AVP","GO:0045471","IEA","BP"
"4716","AVP","GO:0045907","IEA","BP"
"4717","AVP","GO:0051970","IEA","BP"
"4718","AVP","GO:0055085","TAS","BP"
"4719","AVP","GO:0070371","IDA","BP"
"4720","AVP","GO:0070528","IDA","BP"
"4721","AVP","GO:0090201","IDA","BP"
"4722","PVRL3","GO:0002089","IEA","BP"
"4723","PVRL3","GO:0005515","IPI","MF"
"4724","PVRL3","GO:0005886","ISS","CC"
"4725","PVRL3","GO:0005886","TAS","CC"
"4726","PVRL3","GO:0005913","IEA","CC"
"4727","PVRL3","GO:0007156","ISS","BP"
"4728","PVRL3","GO:0009566","IEA","BP"
"4729","PVRL3","GO:0016021","IEA","CC"
"4730","PVRL3","GO:0016337","IEA","BP"
"4731","PVRL3","GO:0034329","TAS","BP"
"4732","PVRL3","GO:0034332","TAS","BP"
"4733","PVRL3","GO:0042803","ISS","MF"
"4734","PVRL3","GO:0043296","IEA","CC"
"4735","PVRL3","GO:0045211","IEA","CC"
"4736","PVRL3","GO:0045216","TAS","BP"
"4737","PVRL3","GO:0050839","IPI","MF"
"4738","PVRL3","GO:0060042","IEA","BP"
"4739","TRK-CTT4-1",NA,NA,NA
"4740","LOC105378813",NA,NA,NA
"4741","MIR5690",NA,NA,NA
"4742","DDR1-AS1",NA,NA,NA
"4743","DGCR14","GO:0000398","IC","BP"
"4744","DGCR14","GO:0003674","ND","MF"
"4745","DGCR14","GO:0005515","IPI","MF"
"4746","DGCR14","GO:0005634","ISS","CC"
"4747","DGCR14","GO:0007399","ISS","BP"
"4748","DGCR14","GO:0071013","IDA","CC"
"4749","UBE2L4",NA,NA,NA
"4750","ALDH1L2","GO:0004029","IBA","MF"
"4751","ALDH1L2","GO:0005739","IDA","CC"
"4752","ALDH1L2","GO:0006730","IEA","BP"
"4753","ALDH1L2","GO:0008168","IEA","MF"
"4754","ALDH1L2","GO:0009058","IEA","BP"
"4755","ALDH1L2","GO:0009258","IEA","BP"
"4756","ALDH1L2","GO:0016155","IBA","MF"
"4757","ALDH1L2","GO:0016742","IEA","MF"
"4758","ALDH1L2","GO:0032259","IEA","BP"
"4759","ALDH1L2","GO:0055114","IEA","BP"
"4760","ALDH1L2","GO:0070062","IDA","CC"
"4761","LOC105373703",NA,NA,NA
"4762","NEUROD1","GO:0000978","IEA","MF"
"4763","NEUROD1","GO:0001077","IEA","MF"
"4764","NEUROD1","GO:0001102","IPI","MF"
"4765","NEUROD1","GO:0001105","IDA","MF"
"4766","NEUROD1","GO:0003326","IEA","BP"
"4767","NEUROD1","GO:0003329","IEA","BP"
"4768","NEUROD1","GO:0003682","ISS","MF"
"4769","NEUROD1","GO:0003690","IEA","MF"
"4770","NEUROD1","GO:0003700","IDA","MF"
"4771","NEUROD1","GO:0003713","IDA","MF"
"4772","NEUROD1","GO:0005515","IPI","MF"
"4773","NEUROD1","GO:0005634","IC","CC"
"4774","NEUROD1","GO:0005634","IDA","CC"
"4775","NEUROD1","GO:0005654","TAS","CC"
"4776","NEUROD1","GO:0005737","IEA","CC"
"4777","NEUROD1","GO:0006351","IEA","BP"
"4778","NEUROD1","GO:0006913","IEA","BP"
"4779","NEUROD1","GO:0007263","IDA","BP"
"4780","NEUROD1","GO:0008134","IPI","MF"
"4781","NEUROD1","GO:0009749","IMP","BP"
"4782","NEUROD1","GO:0009952","IEA","BP"
"4783","NEUROD1","GO:0021542","ISS","BP"
"4784","NEUROD1","GO:0021549","ISS","BP"
"4785","NEUROD1","GO:0022008","TAS","BP"
"4786","NEUROD1","GO:0023019","IEA","BP"
"4787","NEUROD1","GO:0030073","IDA","BP"
"4788","NEUROD1","GO:0031018","ISS","BP"
"4789","NEUROD1","GO:0031018","TAS","BP"
"4790","NEUROD1","GO:0035881","ISS","BP"
"4791","NEUROD1","GO:0035883","ISS","BP"
"4792","NEUROD1","GO:0042493","IEA","BP"
"4793","NEUROD1","GO:0042593","ISS","BP"
"4794","NEUROD1","GO:0043065","ISS","BP"
"4795","NEUROD1","GO:0043565","IDA","MF"
"4796","NEUROD1","GO:0045597","ISS","BP"
"4797","NEUROD1","GO:0045666","ISS","BP"
"4798","NEUROD1","GO:0045893","ISS","BP"
"4799","NEUROD1","GO:0045944","IDA","BP"
"4800","NEUROD1","GO:0046426","IEA","BP"
"4801","NEUROD1","GO:0046982","IDA","MF"
"4802","NEUROD1","GO:0046982","IPI","MF"
"4803","NEUROD1","GO:0048562","ISS","BP"
"4804","NEUROD1","GO:0048839","ISS","BP"
"4805","NEUROD1","GO:0050796","IC","BP"
"4806","NEUROD1","GO:0051091","IDA","BP"
"4807","NEUROD1","GO:0060730","ISS","BP"
"4808","NEUROD1","GO:0070888","IDA","MF"
"4809","NEUROD1","GO:0071156","ISS","BP"
"4810","NEUROD1","GO:0071333","IEA","BP"
"4811","NEUROD1","GO:0090575","IDA","CC"
"4812","NEUROD1","GO:2000675","ISS","BP"
"4813","NEUROD1","GO:2000679","IDA","BP"
"4814","CDX4","GO:0000122","IEA","BP"
"4815","CDX4","GO:0000978","IDA","MF"
"4816","CDX4","GO:0001077","IDA","MF"
"4817","CDX4","GO:0001077","IMP","MF"
"4818","CDX4","GO:0001568","IEA","BP"
"4819","CDX4","GO:0005515","IPI","MF"
"4820","CDX4","GO:0005634","IEA","CC"
"4821","CDX4","GO:0006351","IEA","BP"
"4822","CDX4","GO:0009952","IEA","BP"
"4823","CDX4","GO:0045944","IDA","BP"
"4824","CDX4","GO:0045944","IMP","BP"
"4825","CDX4","GO:0060711","IEA","BP"
"4826","C11orf86",NA,NA,NA
"4827","LOC105369549",NA,NA,NA
"4828","LOC102467073",NA,NA,NA
"4829","LOC105378152",NA,NA,NA
"4830","LOC105377669",NA,NA,NA
"4831","LINC01103",NA,NA,NA
"4832","RNF135","GO:0004842","IDA","MF"
"4833","RNF135","GO:0005515","IPI","MF"
"4834","RNF135","GO:0005737","IDA","CC"
"4835","RNF135","GO:0005829","TAS","CC"
"4836","RNF135","GO:0008270","IEA","MF"
"4837","RNF135","GO:0016567","IDA","BP"
"4838","RNF135","GO:0016567","IEA","BP"
"4839","RNF135","GO:0016874","IEA","MF"
"4840","RNF135","GO:0032480","TAS","BP"
"4841","RNF135","GO:0032728","IMP","BP"
"4842","RNF135","GO:0043021","IPI","MF"
"4843","RNF135","GO:0045087","TAS","BP"
"4844","RNF135","GO:0045088","IMP","BP"
"4845","CNGB3","GO:0001750","IEA","CC"
"4846","CNGB3","GO:0005222","IBA","MF"
"4847","CNGB3","GO:0005223","IBA","MF"
"4848","CNGB3","GO:0005223","IDA","MF"
"4849","CNGB3","GO:0005249","IBA","MF"
"4850","CNGB3","GO:0005887","IBA","CC"
"4851","CNGB3","GO:0006810","NAS","BP"
"4852","CNGB3","GO:0006812","IDA","BP"
"4853","CNGB3","GO:0007165","NAS","BP"
"4854","CNGB3","GO:0007601","IEA","BP"
"4855","CNGB3","GO:0007603","IBA","BP"
"4856","CNGB3","GO:0030553","IBA","MF"
"4857","CNGB3","GO:0030553","IDA","MF"
"4858","CNGB3","GO:0042391","IBA","BP"
"4859","CNGB3","GO:0071805","IBA","BP"
"4860","CNGB3","GO:1902495","IDA","CC"
"4861","LOC728613",NA,NA,NA
"4862","UBE2L5P",NA,NA,NA
"4863","TRU-TCA3-1",NA,NA,NA
"4864","LOC101927238",NA,NA,NA
"4865","LOC105378480",NA,NA,NA
"4866","ARHGEF19","GO:0005089","IEA","MF"
"4867","ARHGEF19","GO:0005096","IEA","MF"
"4868","ARHGEF19","GO:0005515","IPI","MF"
"4869","ARHGEF19","GO:0032956","IGI","BP"
"4870","ARHGEF19","GO:0042060","IEA","BP"
"4871","ARHGEF19","GO:0043547","IEA","BP"
"4872","LOC105371809",NA,NA,NA
"4873","LOC105371050",NA,NA,NA
"4874","TAAR3","GO:0001594","ISS","MF"
"4875","TAAR3","GO:0004930","TAS","MF"
"4876","TAAR3","GO:0005886","IEA","CC"
"4877","TAAR3","GO:0007186","IEA","BP"
"4878","TAAR3","GO:0007606","ISS","BP"
"4879","TAAR3","GO:0016021","IEA","CC"
"4880","DLGAP4","GO:0005515","IPI","MF"
"4881","DLGAP4","GO:0007267","IEA","BP"
"4882","DLGAP4","GO:0016020","IEA","CC"
"4883","DLGAP4","GO:0045202","IEA","CC"
"4884","IGKV2OR2-7",NA,NA,NA
"4885","OPRD1","GO:0000060","IDA","BP"
"4886","OPRD1","GO:0004985","IDA","MF"
"4887","OPRD1","GO:0005515","IPI","MF"
"4888","OPRD1","GO:0005737","IEA","CC"
"4889","OPRD1","GO:0005886","TAS","CC"
"4890","OPRD1","GO:0005887","TAS","CC"
"4891","OPRD1","GO:0006955","TAS","BP"
"4892","OPRD1","GO:0007186","IDA","BP"
"4893","OPRD1","GO:0007187","TAS","BP"
"4894","OPRD1","GO:0007193","IEA","BP"
"4895","OPRD1","GO:0007200","ISS","BP"
"4896","OPRD1","GO:0007218","IBA","BP"
"4897","OPRD1","GO:0007268","IBA","BP"
"4898","OPRD1","GO:0008344","IEA","BP"
"4899","OPRD1","GO:0010629","IDA","BP"
"4900","OPRD1","GO:0019233","IBA","BP"
"4901","OPRD1","GO:0031226","IDA","CC"
"4902","OPRD1","GO:0031982","IEA","CC"
"4903","OPRD1","GO:0032460","IDA","BP"
"4904","OPRD1","GO:0032590","IEA","CC"
"4905","OPRD1","GO:0032793","IC","BP"
"4906","OPRD1","GO:0033138","IDA","BP"
"4907","OPRD1","GO:0038003","IMP","BP"
"4908","OPRD1","GO:0038046","IMP","MF"
"4909","OPRD1","GO:0042923","IBA","MF"
"4910","OPRD1","GO:0043005","IBA","CC"
"4911","OPRD1","GO:0043679","IEA","CC"
"4912","OPRD1","GO:0045121","IEA","CC"
"4913","OPRD1","GO:0045211","IEA","CC"
"4914","OPRD1","GO:0051881","IDA","BP"
"4915","OPRD1","GO:0051924","IEA","BP"
"4916","OPRD1","GO:0051930","IEA","BP"
"4917","OPRD1","GO:0071363","IEA","BP"
"4918","OPRD1","GO:0071456","IDA","BP"
"4919","OPRD1","GO:0097237","IDA","BP"
"4920","MIR4532",NA,NA,NA
"4921","ZNF385B","GO:0002039","IPI","MF"
"4922","ZNF385B","GO:0003676","IEA","MF"
"4923","ZNF385B","GO:0005634","IDA","CC"
"4924","ZNF385B","GO:0008270","IEA","MF"
"4925","ZNF385B","GO:0072332","IDA","BP"
"4926","LOC105375791",NA,NA,NA
"4927","USP9YP6",NA,NA,NA
"4928","LOC101927124",NA,NA,NA
"4929","POLR2LP",NA,NA,NA
"4930","DNAH3","GO:0001539","NAS","BP"
"4931","DNAH3","GO:0003777","NAS","MF"
"4932","DNAH3","GO:0005524","IEA","MF"
"4933","DNAH3","GO:0005858","NAS","CC"
"4934","DNAH3","GO:0005874","IEA","CC"
"4935","DNAH3","GO:0007018","IEA","BP"
"4936","DNAH3","GO:0008152","IEA","BP"
"4937","DNAH3","GO:0008152","NAS","BP"
"4938","ABCA9-AS1",NA,NA,NA
"4939","UCK2","GO:0004849","IEA","MF"
"4940","UCK2","GO:0005524","IEA","MF"
"4941","UCK2","GO:0005575","ND","CC"
"4942","UCK2","GO:0005829","TAS","CC"
"4943","UCK2","GO:0006206","TAS","BP"
"4944","UCK2","GO:0006238","IEA","BP"
"4945","UCK2","GO:0007631","IEA","BP"
"4946","UCK2","GO:0016310","IEA","BP"
"4947","UCK2","GO:0019206","EXP","MF"
"4948","UCK2","GO:0043097","TAS","BP"
"4949","UCK2","GO:0043231","IEA","CC"
"4950","UCK2","GO:0044206","IEA","BP"
"4951","UCK2","GO:0044211","IEA","BP"
"4952","UCK2","GO:0044281","TAS","BP"
"4953","UCK2","GO:0048678","IEA","BP"
"4954","UCK2","GO:0055086","TAS","BP"
"4955","UCK2","GO:0071453","IEA","BP"
"4956","CBX3P9",NA,NA,NA
"4957","HSCR7",NA,NA,NA
"4958","LOC105377626",NA,NA,NA
"4959","CPNE2","GO:0005515","IPI","MF"
"4960","CPNE2","GO:0070062","IDA","CC"
"4961","RHDNS1",NA,NA,NA
"4962","UACA","GO:0003674","ND","MF"
"4963","UACA","GO:0005515","IPI","MF"
"4964","UACA","GO:0005576","NAS","CC"
"4965","UACA","GO:0005634","IDA","CC"
"4966","UACA","GO:0005635","IEA","CC"
"4967","UACA","GO:0005654","IDA","CC"
"4968","UACA","GO:0005737","IDA","CC"
"4969","UACA","GO:0005739","IDA","CC"
"4970","UACA","GO:0005856","IEA","CC"
"4971","UACA","GO:0008150","ND","BP"
"4972","UACA","GO:0008630","IEA","BP"
"4973","UACA","GO:0008631","IEA","BP"
"4974","UACA","GO:0009411","IEA","BP"
"4975","UACA","GO:0016020","IEA","CC"
"4976","UACA","GO:0042307","IEA","BP"
"4977","UACA","GO:0042347","IEA","BP"
"4978","UACA","GO:0043280","IEA","BP"
"4979","UACA","GO:0043293","IEA","CC"
"4980","UACA","GO:0048471","IEA","CC"
"4981","UACA","GO:0050728","IEA","BP"
"4982","UACA","GO:0070062","IDA","CC"
"4983","UACA","GO:1901222","IEA","BP"
"4984","RPL21P14",NA,NA,NA
"4985","DUSP13","GO:0004725","IEA","MF"
"4986","DUSP13","GO:0005515","IPI","MF"
"4987","DUSP13","GO:0005737","IDA","CC"
"4988","DUSP13","GO:0006470","IBA","BP"
